cliente_id,frecuencia_compra,monto_total_gastado,monto_promedio_compra,dias_desde_ultima_compra,antiguedad_cliente_meses,canal_principal,numero_productos_distintos,fecha_reseña,producto_categoria,reseña_id,texto_reseña
891,71.0,14927.41,458.2,44.0,184.0,call center,16.0,2025-09-02,educacion,891,La metodología utilizada facilita el aprendizaje pero requiere mayor acompañamiento con una experiencia de uso razonablemente consistente
892,93.0,16668.18,1071.32,187.0,20.0,marketplace,41.0,2025-03-22,hogar,892,El artículo para el hogar es funcional y fácil de usar aunque los materiales se sienten normales
893,24.0,9157.55,638.17,356.0,47.0,web,25.0,2023-01-22,hogar,893,El artículo para el hogar es funcional y fácil de usar aunque los materiales se sienten normales
894,44.0,843.87,243.8,5.0,61.0,tienda física,30.0,2025-08-03,salud,894,La atención en salud fue profesional aunque el tiempo de espera resultó un poco largo
895,52.0,2791.44,646.39,56.0,184.0,call center,40.0,2025-03-19,alimentos,895,El producto alimenticio viene bien empacado y cumple con lo básico para el consumo diario
896,89.0,14122.01,151.35,278.0,165.0,web,13.0,2025-10-15,salud,896,Las instalaciones están limpias y el personal explica los procedimientos de forma básica
897,41.0,12062.52,8.82,347.0,108.0,marketplace,2.0,2025-08-30,electronica,897,La interfaz es intuitiva y el dispositivo responde bien en tareas comunes y prolongadas ..
898,94.0,17885.53,686.3,214.0,125.0,web,37.0,2024-09-04,ropa,898,El  diseño es atractivo y el color coincide con lo esperado después de varios usos
899,33.0,8452.5,1415.14,348.0,,call center,7.0,2024-11-27,educacion,899,La metodología utilizada facilita el aprendizaje pero requiere mayor acompañamiento ..
900,23.0,11912.02,1049.68,148.0,,marketplace,4.0,2025-06-14,electronica,900,Este producto electrónico ofrece un rendimiento estable aunq la batería podría mejorar con el uso diario
901,48.0,12690.27,740.89,109.0,238.0,web,32.0,2025-01-22,alimentos,901,El producto alimenticio viene bien empacado y cumple con lo básico para el consumo diario
902,6.0,4601.81,1075.55,242.0,183.0,tienda física,48.0,2025-05-28,ropa,902,La prenda es cómoda y la tela se siente agradable aunque la talla puede variar un poco ..
903,80.0,7286.27,187.04,294.0,228.0,marketplace,16.0,2024-03-31,educacion,903,La metodología utilizada facilita el aprendizaje pero requiere mayor acompañamiento con una experiencia de uso razonablemente consistente
904,63.0,1.25,1491.03,265.0,,tienda física,2.0,2025-05-18,electronica,904,Este producto electrónico ofrece un rendimiento estable aunque la batería podría mejorar con el uso diario
905,49.0,8803.75,814.43,63.0,12.0,call center,31.0,2024-03-28,salud,905,La atención en salud fue profesional aunq el tiempo de espera resultó un poco largo
906,25.0,10520.49,1443.75,254.0,97.0,móvil,,2025-05-30,electronica,906,La interfaz es intuitiva y el dispositivo responde bien en tareas comunes y prolongadas
907,25.0,3706.68,291.73,66.0,10.0,tienda física,31.0,,hogar,907,El artículo para el hogar es funcional yyy fácil de usar aunque los materiales se sienten normales
908,100.0,19849.15,941.25,278.0,41.0,tienda física,36.0,2023-04-26,alimentos,908,El producto alimenticio viene bien empacado y cumple con lo básico para el consumo diario
909,2.0,454.47,864.15,142.0,48.0,call center,46.0,2025-03-07,servicios,909,La experiencia general fue correcta pero hubo pequeños retrasos durante el proceso
910,72.0,9919.77,113.84,100.0,174.0,tienda física,24.0,2024-08-29,hogar,910,El  artículo para el hogar es funcional y fácil de usar aunque los materiales se sienten normales
911,31.0,2592.21,1385.8,116.0,201.0,web,41.0,2024-10-08,ropa,911,El  diseño es atractivo y el color coincide con lo esperado después de varios usos
912,96.0,5983.33,1405.73,206.0,192.0,móvil,16.0,2024-04-17,alimentos,912,El sabor es aceptable yyy la textura resulta agradable aunque esperaba mayor frescura
913,62.0,14995.17,357.71,272.0,110.0,call center,35.0,2024-03-31,ropa,913,La prenda es cómoda y la tela se siente agradable aunq la talla puede variar un poco
914,55.0,7991.94,,5.0,98.0,marketplace,36.0,2025-10-27,servicios,914,El servicio fue adecuado con tiempos razonables aunque la atención podría ser más clara
915,5.0,7225.55,977.14,139.0,220.0,tienda física,22.0,2023-10-11,educacion,915,El contenido educativo es comprensible y bien estructurado aunq el ritmo es algo rápido
916,35.0,6161.47,1154.34,291.0,83.0,móvil,33.0,2024-01-23,servicios,916,La experiencia general fue correcta pero hubo pequeños retrasos durante el proceso
917,41.0,10868.17,352.3,236.0,119.0,tienda física,13.0,2025-04-20,alimentos,917,El sabor es aceptable y la textura resulta agradable aunque esperaba mayor frescura
918,65.0,8170.06,1427.8,197.0,12.0,call center,10.0,2025-12-07,ropa,918,La  prenda es cómoda y la tela se siente agradable aunque la talla puede variar un poco
919,65.0,19361.26,57.51,364.0,159.0,tienda física,49.0,2025-07-07,alimentos,919,El producto alimenticio viene bien empacado y cumple con lo básico para el consumo diario
920,24.0,Error,799.04,13.0,69.0,web,8.0,2024-04-05,electronica,920,La interfaz es intuitiva y el dispositivo responde bien en tareas comunes y prolongadas ..
921,96.0,5833.2,114.02,151.0,25.0,tienda física,44.0,2023-09-27,alimentos,921,El sabor es aceptable y la textura resulta agradable aunq esperaba mayor frescura
922,58.0,12333.6,1482.78,192.0,117.0,móvil,25.0,2024-06-29,electronica,922,Este  producto electrónico ofrece un rendimiento estable aunque la batería podría mejorar con el uso diario
923,54.0,9123.42,1373.23,21.0,221.0,call center,47.0,,alimentos,923,El sabor es aceptable y la textura resulta agradable aunque esperaba mayor frescura
924,92.0,1380.49,11.33,82.0,129.0,marketplace,39.0,2024-03-30,ropa,924,La prenda es cómoda y la tela se siente agradable aunque la talla puede variar un poco
925,1.0,19966.32,1163.63,93.0,64.0,web,28.0,,salud,925,Las instalaciones están limpias y el personal explica los procedimientos de forma básica
926,58.0,1766.4,1014.92,145.0,35.0,móvil,44.0,2023-06-30,ropa,926,La prenda es cómoda y la tela se siente agradable aunque la talla puede variar un poco
927,87.0,3790.11,431.67,40.0,123.0,call center,5.0,2023-12-05,electronica,927,Este producto electrónico ofrece un rendimiento estable aunque la batería podría mejorar con el uso diario
928,38.0,11498.58,1347.47,210.0,219.0,móvil,33.0,2023-09-11,alimentos,928,El sabor es aceptable y la textura resulta agradable aunque esperaba mayor frescura
929,94.0,8003.67,605.66,358.0,12.0,call center,12.0,2023-11-07,hogar,929,El  artículo para el hogar es funcional y fácil de usar aunque los materiales se sienten normales
930,4.0,14416.4,396.5,75.0,215.0,móvil,44.0,2025-10-08,servicios,930,La experiencia general fue correcta pero hubo pequeños retrasos durante el proceso
931,79.0,nanabc,550.08,340.0,190.0,call center,17.0,2024-10-01,servicios,931,La experiencia general fue correcta pero hubo pequeños retrasos durante el proceso
932,90.0,16689.29,521.54,17.0,225.0,call center,7.0,2024-07-07,hogar,932,Cumple su función en casa y ayuda a mantener el espacio organizado sin complicaciones
933,84.0,8100.17,1463.66,166.0,116.0,móvil,35.0,2025-03-17,alimentos,933,El producto alimenticio viene bien empacado y cumple con lo básico para el consumo diario
934,100.0,13507.79,615.37,164.0,107.0,tienda física,20.0,2025-02-10,servicios,934,La experiencia general fue correcta pero hubo pequeños retrasos durante el proceso
935,48.0,15078.3,172.01,329.0,1.0,marketplace,38.0,2024-02-27,ropa,935,El diseño es atractivo y el color coincide con lo esperado después de varios usos
936,10.0,14965.2,14.99,61.0,190.0,tienda física,38.0,2025-03-30,educacion,936,El contenido educativo es comprensible y bien estructurado aunque el ritmo es algo rápido
937,30.0,17728.73,781.88,277.0,,call center,13.0,2023-11-08,alimentos,937,El producto alimenticio viene bien empacado y cumple con lo básico para el consumo diario
938,41.0,16907.21,785.08,156.0,7.0,móvil,49.0,2025-02-20,alimentos,938,El producto alimenticio viene muuy empacado y cumple con lo básico para el consumo diario
939,22.0,5785.0,1024.26,345.0,40.0,móvil,16.0,2025-10-03,salud,939,Las instalaciones están limpias y el personal explica los procedimientos de forma básica ..
940,26.0,959.02,18.06,200.0,49.0,marketplace,8.0,2025-11-03,alimentos,940,El producto alimenticio viene bien empacado y cumple con lo básico para el consumo diario
941,41.0,10306.85,434.44,239.0,201.0,call center,19.0,2023-02-15,educacion,941,La metodología utilizada facilita el aprendizaje pero requiere mayor acompañamiento con una experiencia de uso razonablemente consistente
942,42.0,16193.92,1311.91,320.0,145.0,call center,37.0,2023-03-30,hogar,942,Cumple  su función en casa y ayuda a mantener el espacio organizado sin complicaciones
943,29.0,17424.1,418.32,182.0,149.0,tienda física,20.0,2023-08-09,electronica,943,Este producto electrónico ofrece un rendimiento estable aunque la batería podría mejorar con el uso diario
944,63.0,2044.45,1211.63,286.0,108.0,call center,13.0,2025-10-15,electronica,944,La interfaz es intuitiva y el dispositivo responde bien en tareas comunes y prolongadas
945,80.0,3479.39,194.32,99.0,120.0,tienda física,41.0,2023-10-06,hogar,945,El artículo para el hogar es funcional y fácil de usar aunque los materiales se sienten normales
946,67.0,3120.93,1230.09,158.0,79.0,web,1.0,2025-03-08,educacion,946,La metodología utilizada facilita el aprendizaje pero requiere mayor acompañamiento con una experiencia de uso razonablemente consistente
947,42.0,10915.63,1150.8,246.0,210.0,tienda física,49.0,2025-01-15,alimentos,947,El producto alimenticio viene bien empacado y cumple con lo básico para el consumo diario
948,54.0,7499.87,412.54,219.0,144.0,tienda física,41.0,2023-09-23,salud,948,Las instalaciones están limpias y el personal explica los procedimientos de forma básica
949,86.0,11033.46,756.15,358.0,142.0,marketplace,49.0,2024-06-24,hogar,949,El artículo para el hogar es funcional yyy fácil de usar aunque los materiales se sienten normales
950,73.0,4381.42,1283.08,201.0,,marketplace,17.0,2025-06-10,hogar,950,Cumple su función en casa y ayuda a mantener el espacio organizado sin complicaciones
951,20.0,12288.6,804.83,128.0,43.0,móvil,13.0,2024-01-23,servicios,951,La experiencia general fue correcta pero hubo pequeños retrasos durante el proceso
952,53.0,16214.68,448.07,197.0,219.0,tienda física,48.0,2024-02-28,ropa,952,La prenda es cómoda y la tela se siente agradable aunque la talla puede variar un poco
953,57.0,18816.14,582.56,138.0,215.0,tienda física,44.0,2025-01-19,alimentos,953,El sabor es aceptable y la textura resulta agradable aunq esperaba mayor frescura
954,24.0,12406.21,287.55,0.0,205.0,móvil,4.0,2023-06-13,hogar,954,El artículo para el hogar es funcional y fácil de usar aunque los materiales se sienten normales
955,12.0,9576.51,980.78,158.0,47.0,marketplace,42.0,2025-01-07,alimentos,955,El sabor es aceptable y la textura resulta agradable aunque esperaba mayor frescura
956,1.0,15495.77,703.23,244.0,184.0,web,13.0,2024-01-14,hogar,956,Cumple su función en casa y ayuda a mantener el espacio organizado sin complicaciones
957,92.0,7602.29,246.47,298.0,179.0,móvil,40.0,2023-12-26,educacion,957,El contenido educativo es comprensible y bien estructurado aunque el ritmo es algo rápido ..
958,41.0,14082.84,1468.54,303.0,58.0,call center,28.0,2023-03-28,educacion,958,La metodología utilizada facilita el aprendizaje pero requiere mayor acompañamiento con una experiencia de uso razonablemente consistente
959,38.0,7166.92,270.94,331.0,177.0,web,18.0,2025-06-29,hogar,959,Cumple  su función en casa y ayuda a mantener el espacio organizado sin complicaciones
960,29.0,3537.8,764.34,130.0,168.0,móvil,9.0,2025-01-25,hogar,960,Cumple su función en casa y ayuda a mantener el espacio organizado sin complicaciones
961,46.0,18080.84,93.61,45.0,,call center,,2023-07-03,ropa,961,La prenda es cómoda y la tela se siente agradable aunque la talla puede variar un poco
962,3.0,2444.92,907.17,267.0,194.0,marketplace,31.0,2023-01-27,educacion,962,El contenido educativo es comprensible y bien estructurado aunque el ritmo es algo rápido
963,50.0,8512.98,247.38,258.0,162.0,móvil,3.0,2024-05-22,salud,963,La atención en salud fue profesional aunque el tiempo de espera resultó un poco largo
964,0.0,14259.55,1427.0,199.0,16.0,web,26.0,2024-06-11,ropa,964,El diseño es atractivo y el color coincide con lo esperado después de varios usos
965,96.0,7660.85,1170.3,225.0,120.0,tienda física,32.0,,alimentos,965,El producto alimenticio viene bien empacado yyy cumple con lo básico para el consumo diario
966,37.0,7781.12,870.8,190.0,73.0,tienda física,47.0,2023-02-03,servicios,966,El servicio fue adecuado con tiempos razonables aunque la atención podría ser más clara
967,51.0,8179.58,174.91,332.0,169.0,marketplace,30.0,2023-06-15,electronica,967,La interfaz es intuitiva y el dispositivo responde bien en tareas comunes y prolongadas
968,7.0,6189.56,503.91,25.0,207.0,marketplace,9.0,2025-01-29,servicios,968,La experiencia general fue correcta pero hubo pequeños retrasos durante el proceso
969,56.0,14807.94,882.67,105.0,142.0,web,44.0,2023-11-18,electronica,969,Este producto electrónico ofrece un rendimiento estable aunque la batería podría mejorar con el uso diario
970,71.0,2345.43,1136.24,52.0,105.0,móvil,48.0,2024-05-28,hogar,970,El artículo para el hogar es funcional y fácil de usar aunque los materiales se sienten normales
971,62.0,3070.1,1193.48,212.0,170.0,call center,2.0,2025-07-12,salud,971,La atención en salud fue profesional aunque el tiempo de espera resultó un poco largo
972,21.0,18530.83,13.96,301.0,132.0,móvil,38.0,2023-09-14,alimentos,972,El sabor es aceptable y la textura resulta agradable aunque esperaba mayor frescura
973,76.0,10044.01,1064.62,16.0,201.0,tienda física,24.0,2023-07-06,hogar,973,El artículo para el hogar es funcional y fácil de usar aunque los materiales se sienten normales
974,87.0,19120.39,590.32,315.0,150.0,marketplace,40.0,2025-07-23,hogar,974,El artículo para el hogar es funcional y fácil de usar aunque los materiales se sienten normales
975,54.0,11350.46,133.35,244.0,167.0,marketplace,12.0,2025-07-01,electronica,975,Este producto electrónico ofrece un rendimiento estable aunq la batería podría mejorar con el uso diario
976,16.0,5937.02,459.89,174.0,122.0,call center,30.0,,alimentos,976,El producto alimenticio viene bien empacado y cumple con lo básico para el consumo diario
977,6.0,19719.45,,257.0,37.0,call center,19.0,2024-03-03,alimentos,977,El producto alimenticio viene muuy empacado y cumple con lo básico para el consumo diario
978,54.0,16363.02,183.88,187.0,134.0,móvil,22.0,2023-03-18,servicios,978,El servicio fue adecuado con tiempos razonables aunque la atención podría ser más clara
979,36.0,7894.58,795.01,134.0,99.0,móvil,1.0,2023-11-08,electronica,979,Este producto electrónico ofrece un rendimiento estable aunque la batería podría mejorar con el uso diario
980,88.0,17144.1,1128.75,253.0,46.0,tienda física,10.0,2024-02-28,ropa,980,La prenda es cómoda y la tela se siente agradable aunque la talla puede variar un poco
981,25.0,5048.26,18.13,85.0,220.0,web,37.0,2023-08-20,electronica,981,Este producto electrónico ofrece un rendimiento estable aunque la batería podría mejorar con el uso diario ..
982,13.0,12573.05,146.55,238.0,234.0,tienda física,22.0,2025-01-28,salud,982,Las instalaciones están limpias y el personal explica los procedimientos de forma básica
983,76.0,nanabc,734.01,3.0,,call center,31.0,2024-09-23,servicios,983,La experiencia general fue correcta pero hubo pequeños retrasos durante el proceso
984,5.0,19338.98,812.69,62.0,,tienda física,43.0,2023-06-14,electronica,984,La interfaz es intuitiva y el dispositivo responde bien en tareas comunes y prolongadas
985,92.0,2126.09,951.22,330.0,49.0,móvil,34.0,2023-10-01,ropa,985,El diseño es atractivo y el color coincide con lo esperado después de varios usos
986,90.0,10089.79,1378.55,229.0,24.0,móvil,49.0,2025-08-02,electronica,986,La interfaz es intuitiva y el dispositivo responde bien en tareas comunes y prolongadas
987,6.0,15134.44,1062.94,,240.0,marketplace,48.0,2025-09-24,ropa,987,La prenda es cómoda y la tela se siente agradable aunq la talla puede variar un poco
988,60.0,13731.25,999.49,153.0,89.0,móvil,50.0,2025-01-19,educacion,988,La metodología utilizada facilita el aprendizaje pero requiere mayor acompañamiento con una experiencia de uso razonablemente consistente
989,42.0,1931.28,,,22.0,móvil,47.0,2025-06-23,educacion,989,El contenido educativo es comprensible y bien estructurado aunque el ritmo es algo rápido
990,nanabc,17604.11,,8.0,197.0,móvil,49.0,,electronica,990,La interfaz es intuitiva yyy el dispositivo responde bien en tareas comunes yyy prolongadas
991,80.0,14477.36,752.3,302.0,180.0,tienda física,32.0,2023-03-20,salud,991,La atención en salud fue profesional aunque el tiempo de espera resultó un poco largo
992,36.0,5775.56,,186.0,211.0,call center,15.0,2024-06-24,electronica,992,Este producto electrónico ofrece un rendimiento estable aunque la batería podría mejorar con el uso diario
993,66.0,15924.78,1298.33,149.0,5.0,marketplace,38.0,2024-04-20,electronica,993,La interfaz es intuitiva y el dispositivo responde bien en tareas comunes y prolongadas
994,61.0,1007.66,1169.21,133.0,87.0,marketplace,7.0,2023-11-15,electronica,994,La interfaz es intuitiva y el dispositivo responde bien en tareas comunes y prolongadas
995,68.0,7896.88,1109.05,145.0,122.0,marketplace,40.0,2024-08-25,ropa,995,La prenda es cómoda y la tela se siente agradable aunque la talla puede variar un poco
996,87.0,8468.71,281.47,81.0,95.0,call center,11.0,2023-07-03,salud,996,La atención en salud fue profesional aunque el tiempo de espera resultó un poco largo
997,nanabc,563.46,,362.0,143.0,marketplace,40.0,2024-05-12,hogar,997,El artículo para el hogar es funcional y fácil de usar aunque los materiales se sienten normales
998,96.0,7271.85,836.53,165.0,87.0,móvil,48.0,2023-09-26,servicios,998,La experiencia general fue correcta pero hubo pequeños retrasos durante el proceso
999,91.0,8693.04,1193.08,242.0,214.0,marketplace,32.0,2025-05-11,servicios,999,El servicio fue adecuado con tiempos razonables aunque la atención podría ser más clara
1000,46.0,19882.53,368.45,232.0,128.0,web,38.0,2025-08-13,ropa,1000,El diseño es atractivo y el color coincide con lo esperado después de varios usos
